SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2020,NPOPCHG_2020,BIRTHS2020,DEATHS2020,NATURALINC2020,INTERNATIONALMIG2020,DOMESTICMIG2020,NETMIG2010,NETMIG2020,RESIDUAL2020,GQESTIMATES2020,RBIRTH2020,RDEATH2020,RNATURALINC2020,RINTERNATIONALMIG2020,RDOMESTICMIG2020,RNETMIG2020
50,4,8,16,11,Idaho,Bingham County,45607,45605,47202,430,609,392,217,11,200,-1,211,2,338,12.96103178,8.342733096,4.618298678,0.234107306,4.256496478,4.490603784
50,4,8,16,13,Idaho,Blaine County,21376,21377,23426,414,186,136,50,126,238,-109,364,0,258,8.010680908,5.857272062,2.153408846,5.426590292,10.25022611,15.6768164
50,4,8,16,15,Idaho,Boise County,7028,7027,8065,162,47,66,-19,9,175,-10,184,-3,34,5.886773547,8.266533066,-2.379759519,1.127254509,21.91883768,23.04609218
50,4,8,16,17,Idaho,Bonner County,40877,40877,46817,1043,418,502,-84,3,1130,34,1133,-6,406,9.028955298,10.84338651,-1.814431208,0.064801115,24.40841983,24.47322094
50,4,8,16,19,Idaho,Bonneville County,104234,104294,122134,2848,1841,936,905,25,1927,20,1952,-9,1285,15.25142905,7.754121448,7.497307597,0.207107945,15.96388037,16.17098832
50,4,8,16,21,Idaho,Boundary County,10972,10972,12656,316,153,137,16,3,299,41,302,-2,67,12.24195871,10.96175388,1.280204833,0.240038406,23.92382781,24.16386622
50,4,8,16,23,Idaho,Butte County,2891,2893,2646,26,21,25,-4,0,30,7,30,0,18,7.975693126,9.494872769,-1.519179643,0,11.39384732,11.39384732
50,4,8,16,25,Idaho,Camas County,1117,1117,1130,39,6,11,-5,0,45,-9,45,-1,0,5.402971634,9.905447996,-4.502476362,0,40.52228726,40.52228726
50,4,8,16,27,Idaho,Canyon County,188923,188930,237053,6783,3007,1683,1324,-24,5501,-127,5477,-18,3509,12.86904347,7.202727022,5.666316445,-0.102712685,23.5426033,23.43989061
50,4,8,16,29,Idaho,Caribou County,6963,6960,7123,-26,92,67,25,11,-61,-3,-50,-1,32,12.89237668,9.389013453,3.503363229,1.541479821,-8.548206278,-7.006726457
50,4,8,16,31,Idaho,Cassia County,22952,22964,24277,225,384,201,183,17,23,79,40,2,286,15.89107989,8.31798713,7.57309276,0.703511349,0.951809473,1.655320822
50,4,8,16,33,Idaho,Clark County,982,982,852,14,12,2,10,2,2,-1,4,0,2,14.20118343,2.366863905,11.83431953,2.366863905,2.366863905,4.733727811
50,4,8,16,35,Idaho,Clearwater County,8761,8761,8846,85,64,99,-35,2,119,-11,121,-1,740,7.269835861,11.24552735,-3.975691486,0.227182371,13.51735105,13.74453342
50,4,8,16,37,Idaho,Custer County,4368,4366,4249,-24,27,38,-11,0,-12,0,-12,-1,21,6.336540718,8.918094344,-2.581553626,0,-2.816240319,-2.816240319
50,4,8,16,39,Idaho,Elmore County,27038,27040,27448,75,419,211,208,30,-163,-29,-133,0,699,15.28611299,7.697780048,7.588332938,1.094471097,-5.946626293,-4.852155196
50,4,8,16,41,Idaho,Franklin County,12786,12786,14215,317,203,98,105,-7,220,-31,213,-1,102,14.44171736,6.971863551,7.469853804,-0.497990254,15.65112226,15.153132
50,4,8,16,43,Idaho,Fremont County,13242,13243,13218,113,180,97,83,2,27,-31,29,1,458,13.67625271,7.369980625,6.306272081,0.151958363,2.051437906,2.203396269
50,4,8,16,45,Idaho,Gem County,16719,16719,18703,529,190,211,-21,4,549,-44,553,-3,147,10.30452586,11.44344714,-1.138921279,0.216937386,29.77465629,29.99159368
50,4,8,16,47,Idaho,Gooding County,15464,15471,15618,328,188,119,69,40,219,-6,259,0,31,12.16513524,7.700271774,4.464863466,2.588326647,14.17108839,16.75941504
50,4,8,16,49,Idaho,Idaho County,16267,16269,16823,200,152,192,-40,2,239,27,241,-1,524,9.08927824,11.48119357,-2.391915326,0.119595766,14.29169407,14.41128984
50,4,8,16,51,Idaho,Jefferson County,26140,26144,30581,663,439,163,276,5,384,-15,389,-2,175,14.51263657,5.388518819,9.124117754,0.165291988,12.6944247,12.85971669
50,4,8,16,53,Idaho,Jerome County,22374,22355,24578,92,356,170,186,90,-185,-9,-95,1,152,14.51165824,6.929724442,7.581933801,3.668677646,-7.541170716,-3.87249307
50,4,8,16,55,Idaho,Kootenai County,138494,138466,170628,4972,1785,1675,110,-55,4945,229,4890,-28,1467,10.61602693,9.961817987,0.654208942,-0.327104471,29.40966564,29.08256117
50,4,8,16,57,Idaho,Latah County,37244,37243,40830,458,394,229,165,75,215,-4,290,3,2774,9.704194478,5.640255166,4.063939312,1.847245142,5.295436073,7.142681215
50,4,8,16,59,Idaho,Lemhi County,7936,7936,8054,-13,75,103,-28,-3,20,22,17,-2,80,9.304633708,12.77836363,-3.473729917,-0.372185348,2.481235655,2.109050307
50,4,8,16,61,Idaho,Lewis County,3821,3821,3838,-7,34,41,-7,2,-1,-9,1,-1,74,8.850709358,10.67291423,-1.822204868,0.520629962,-0.260314981,0.260314981
50,4,8,16,63,Idaho,Lincoln County,5208,5207,5358,33,63,37,26,15,-8,-5,7,0,37,11.79443976,6.926893195,4.867546569,2.808199944,-1.497706637,1.310493307
50,4,8,16,65,Idaho,Madison County,37536,37542,40318,113,1131,150,981,29,-891,-177,-862,-6,624,28.09135278,3.725643605,24.36570918,0.720291097,-22.13032301,-21.41003192
50,4,8,16,67,Idaho,Minidoka County,20069,20055,21216,306,306,209,97,-11,221,-45,210,-1,82,14.52784504,9.922613113,4.605231923,-0.522242795,10.49233253,9.970089731
50,4,8,16,69,Idaho,Nez Perce County,39265,39270,40755,154,444,489,-45,-1,199,30,198,1,1062,10.9149909,12.02123998,-1.106249078,-0.024583313,4.892079257,4.867495944
50,4,8,16,71,Idaho,Oneida County,4286,4286,4520,20,56,38,18,-1,4,-1,3,-1,50,12.41685144,8.425720621,3.99113082,-0.22172949,0.88691796,0.66518847
50,4,8,16,73,Idaho,Owyhee County,11526,11526,12133,310,145,109,36,-2,280,-60,278,-4,160,12.1055268,9.100016697,3.005510102,-0.166972783,23.37618968,23.2092169
50,4,8,16,75,Idaho,Payette County,22623,22622,24771,720,304,248,56,-21,688,-44,667,-3,149,12.45340216,10.15935439,2.294047765,-0.860267912,28.1840154,27.32374749
50,4,8,16,77,Idaho,Power County,7817,7819,7643,7,110,67,43,-10,-26,23,-36,0,47,14.39884809,8.770207474,5.628640618,-1.30898619,-3.403364095,-4.712350285
50,4,8,16,79,Idaho,Shoshone County,12765,12800,12911,43,141,189,-48,3,89,-31,92,-1,160,10.93913651,14.66309787,-3.723961364,0.232747585,6.904845029,7.137592614
50,4,8,16,81,Idaho,Teton County,10170,10165,12501,405,128,67,61,17,329,-46,346,-2,7,10.40777331,5.44781884,4.959954466,1.382282392,26.75122983,28.13351222
50,4,8,16,83,Idaho,Twin Falls County,77230,77240,88411,1284,1155,850,305,70,908,117,978,1,962,13.1595438,9.684512755,3.475031047,0.797548109,10.34533833,11.14288644
50,4,8,16,85,Idaho,Valley County,9862,9854,11792,349,96,94,2,-4,354,-85,350,-3,66,8.263395739,8.091241661,0.172154078,-0.344308156,30.47127179,30.12696363
50,4,8,16,87,Idaho,Washington County,10198,10198,10360,234,92,110,-18,-8,262,1,254,-2,119,8.98174363,10.7390413,-1.757297667,-0.781021185,25.57844382,24.79742263
40,2,3,17,0,Illinois,Illinois,12830632,12831572,12587530,-79487,140833,118232,22601,11164,-113205,-8427,-102041,-47,296880,11.15308067,9.363224769,1.789855902,0.884118017,-8.965118242,-8.081000225
50,2,3,17,1,Illinois,Adams County,67103,67095,64783,-619,737,900,-163,17,-472,24,-455,-1,2018,11.32234897,13.82647771,-2.50412874,0.261166801,-7.251219419,-6.990052617
50,2,3,17,3,Illinois,Alexander County,8238,8238,5497,-294,43,84,-41,0,-251,-25,-251,-2,132,7.618710135,14.88306166,-7.264351524,0,-44.47200567,-44.47200567
50,2,3,17,5,Illinois,Bond County,17768,17770,16262,-196,147,177,-30,5,-171,12,-166,0,1602,8.985330073,10.81907091,-1.833740831,0.305623472,-10.45232274,-10.14669927
50,2,3,17,7,Illinois,Boone County,54165,54161,52777,-504,501,414,87,-9,-580,-98,-589,-2,310,9.447660714,7.807048973,1.640611741,-0.169718456,-10.9374116,-11.10713006
50,2,3,17,9,Illinois,Brown County,6937,6937,6546,-73,64,61,3,5,-80,-19,-75,-1,1985,9.722749715,9.266995822,0.455753893,0.759589822,-12.15343714,-11.39384732
50,2,3,17,11,Illinois,Bureau County,34978,34980,32303,-318,298,406,-108,10,-220,-53,-210,0,457,9.179964266,12.50693118,-3.326966915,0.308052492,-6.777154827,-6.469102335
50,2,3,17,13,Illinois,Calhoun County,5089,5087,4616,-124,36,68,-32,0,-92,-1,-92,0,90,7.695596409,14.53612655,-6.840530141,0,-19.66652416,-19.66652416
50,2,3,17,15,Illinois,Carroll County,15387,15394,14241,-97,129,201,-72,2,-26,-11,-24,-1,223,9.027607684,14.06627244,-5.038664754,0.13996291,-1.819517828,-1.679554918
50,2,3,17,17,Illinois,Cass County,13642,13641,11925,-216,159,145,14,35,-263,-16,-228,-2,184,13.21366243,12.0501953,1.163467132,2.90866783,-21.85656112,-18.94789329
50,2,3,17,19,Illinois,Champaign County,201081,201087,209192,-420,2200,1528,672,1030,-2126,153,-1096,4,16384,10.50610787,7.296969465,3.209138404,4.918768684,-10.1527206,-5.23395192
50,2,3,17,21,Illinois,Christian County,34800,34797,32075,-352,340,395,-55,3,-298,-7,-295,-2,1596,10.54230877,12.24768224,-1.705373477,0.093020372,-9.240023565,-9.147003194
50,2,3,17,23,Illinois,Clark County,16335,16335,15268,-197,185,214,-29,0,-167,-27,-167,-1,221,12.03917613,13.92639833,-1.887222204,0,-10.86779683,-10.86779683
50,2,3,17,25,Illinois,Clay County,13815,13812,13079,-98,153,192,-39,-1,-59,2,-60,1,305,11.65447898,14.62522852,-2.970749543,-0.076173065,-4.494210847,-4.570383912
50,2,3,17,27,Illinois,Clinton County,37762,37752,37398,-42,388,422,-34,5,-15,41,-10,2,2071,10.36906385,11.27769315,-0.908629306,0.133621957,-0.40086587,-0.267243914
50,2,3,17,29,Illinois,Coles County,53873,53876,50383,-391,461,518,-57,30,-364,29,-334,0,3296,9.114544718,10.24150578,-1.126961061,0.5931374,-7.19673379,-6.60359639
50,2,3,17,31,Illinois,Cook County,5194675,5195024,5108284,-37042,60224,46387,13837,6356,-57179,-5136,-50823,-56,90933,11.74688719,9.047935313,2.698951881,1.239758485,-11.15295003,-9.913191549
50,2,3,17,33,Illinois,Crawford County,19817,19818,18512,-174,190,247,-57,-1,-117,7,-118,1,1493,10.21560299,13.28028389,-3.064680897,-0.053766332,-6.290660788,-6.34442712
50,2,3,17,35,Illinois,Cumberland County,11048,11045,10649,-84,105,121,-16,0,-68,-1,-68,0,117,9.821345057,11.31793097,-1.496585913,0,-6.360490132,-6.360490132
50,2,3,17,37,Illinois,DeKalb County,105160,105162,104491,-640,1084,776,308,156,-1106,-174,-950,2,5647,10.34242589,7.403803036,2.938622855,1.488393394,-10.55232752,-9.063934129
50,2,3,17,39,Illinois,De Witt County,16561,16558,15368,-256,169,228,-59,-1,-195,6,-196,-1,249,10.90604027,14.71347445,-3.807434177,-0.064532783,-12.58389262,-12.6484254
50,2,3,17,41,Illinois,Douglas County,19980,19971,19510,60,230,186,44,-1,17,-32,16,0,168,11.80698152,9.54825462,2.258726899,-0.051334702,0.872689938,0.821355236
50,2,3,17,43,Illinois,DuPage County,916924,916741,917481,-5280,9987,7223,2764,1189,-9244,-163,-8055,11,12825,10.85400725,7.850054504,3.003952741,1.292221349,-10.04650475,-8.754283404
50,2,3,17,45,Illinois,Edgar County,18576,18576,16858,-311,165,242,-77,2,-233,-32,-231,-3,283,9.698180856,14.22399859,-4.525817733,0.117553707,-13.69500691,-13.5774532
50,2,3,17,47,Illinois,Edwards County,6721,6726,6356,-49,92,70,22,1,-72,14,-71,0,52,14.41893269,10.97092704,3.448005642,0.156727529,-11.2843821,-11.12765457
50,2,3,17,49,Illinois,Effingham County,34242,34244,34065,-44,435,355,80,18,-142,-57,-124,0,440,12.76146331,10.41452753,2.346935782,0.528060551,-4.165811013,-3.637750462
50,2,3,17,51,Illinois,Fayette County,22140,22152,21264,-68,220,223,-3,2,-68,2,-66,1,1651,10.32960841,10.47046671,-0.140858297,0.093905531,-3.192788055,-3.098882524
50,2,3,17,53,Illinois,Ford County,14081,14075,12949,-23,141,180,-39,0,16,-7,16,0,411,10.87920991,13.88835307,-3.009143166,0,1.234520273,1.234520273
50,2,3,17,55,Illinois,Franklin County,39561,39996,38060,-470,455,557,-102,5,-371,35,-366,-2,517,11.88144666,14.54497976,-2.663533098,0.130565348,-9.687948818,-9.55738347
50,2,3,17,57,Illinois,Fulton County,37069,37070,33690,-550,297,479,-182,2,-368,5,-366,-2,2685,8.744295598,14.10275283,-5.358457235,0.058884145,-10.83468276,-10.77579862
50,2,3,17,59,Illinois,Gallatin County,5589,5589,4793,-40,33,78,-45,0,6,-2,6,-1,25,6.856430501,16.20610846,-9.349677956,0,1.246623727,1.246623727
50,2,3,17,61,Illinois,Greene County,13886,13886,12702,-220,133,177,-44,0,-177,-13,-177,1,284,10.38089291,13.81517328,-3.434280362,0,-13.81517328,-13.81517328
50,2,3,17,63,Illinois,Grundy County,50063,50079,50993,-38,560,451,109,12,-160,-34,-148,1,254,10.97780914,8.841057006,2.136752137,0.235238767,-3.136516898,-2.901278131
50,2,3,17,65,Illinois,Hamilton County,8457,8457,8084,-49,81,117,-36,3,-16,6,-13,0,117,9.989517173,14.42930258,-4.43978541,0.369982118,-1.97323796,-1.603255843
50,2,3,17,67,Illinois,Hancock County,19104,19104,17422,-278,179,218,-39,1,-237,6,-236,-3,223,10.1930414,12.41387165,-2.220830249,0.056944365,-13.49581459,-13.43887022
50,2,3,17,69,Illinois,Hardin County,4320,4319,3808,-40,33,68,-35,0,-5,-3,-5,0,17,8.620689655,17.76384535,-9.143155695,0,-1.306165099,-1.306165099
50,2,3,17,71,Illinois,Henderson County,7331,7329,6535,-174,62,92,-30,1,-144,7,-143,-1,51,9.362730293,13.89308366,-4.530353368,0.151011779,-21.74569616,-21.59468439
50,2,3,17,73,Illinois,Henry County,50486,50487,48411,-522,479,614,-135,-2,-384,-60,-386,-1,722,9.841387245,12.61505588,-2.773668639,-0.041091387,-7.889546351,-7.930637738
50,2,3,17,75,Illinois,Iroquois County,29718,29719,26711,-382,292,341,-49,0,-331,-32,-331,-2,468,10.85421158,12.6756375,-1.821425916,0,-12.30391792,-12.30391792
50,2,3,17,77,Illinois,Jackson County,60218,60204,56675,-169,605,509,96,121,-387,85,-266,1,3587,10.65900862,8.967661801,1.691346823,2.131801725,-6.81824188,-4.686440155
50,2,3,17,79,Illinois,Jasper County,9698,9701,9465,-153,116,97,19,2,-172,-3,-170,-2,54,12.1574176,10.16611644,1.991301158,0.209610648,-18.02651575,-17.8169051
50,2,3,17,81,Illinois,Jefferson County,38827,38825,37235,-400,423,467,-44,10,-367,-24,-357,1,2143,11.29958595,12.47495659,-1.175370642,0.267129692,-9.803659677,-9.536529985
50,2,3,17,83,Illinois,Jersey County,22985,23011,21616,-51,211,220,-9,5,-48,-33,-43,1,795,9.74978629,10.16565395,-0.415867662,0.23103759,-2.217960862,-1.986923272
50,2,3,17,85,Illinois,Jo Daviess County,22678,22681,21239,15,156,267,-111,-3,130,-1,127,-1,167,7.347573181,12.5756541,-5.228080918,-0.141299484,6.122977651,5.981678167
50,2,3,17,87,Illinois,Johnson County,12582,12571,12358,-22,100,154,-54,1,32,22,33,-1,1272,8.084727949,12.45048104,-4.365753092,0.08084728,2.587112944,2.667960223
50,2,3,17,89,Illinois,Kane County,515269,515318,531010,-1283,6211,3815,2396,-24,-3664,-322,-3688,9,6819,11.68246492,7.17575329,4.506711634,-0.045142354,-6.891732648,-6.936875002
50,2,3,17,91,Illinois,Kankakee County,113449,113450,108594,-975,1205,1280,-75,14,-914,-94,-900,0,6270,11.04678612,11.73434542,-0.687559302,0.128344403,-8.379056027,-8.250711624
50,2,3,17,93,Illinois,Kendall County,114736,114800,130638,1738,1482,660,822,62,854,196,916,0,208,11.42029298,5.085960437,6.334332545,0.477772041,6.580924566,7.058696607
50,2,3,17,95,Illinois,Knox County,52919,52923,49053,-616,530,617,-87,54,-580,46,-526,-3,3931,10.73722169,12.49974676,-1.76252507,1.093981078,-11.75016714,-10.65618606
50,2,3,17,97,Illinois,Lake County,703462,703396,693593,-3541,6927,5168,1759,542,-5843,-426,-5301,1,18830,9.961696293,7.432084083,2.52961221,0.779448447,-8.402799399,-7.623350952
50,2,3,17,99,Illinois,LaSalle County,113924,113911,107571,-946,1059,1270,-211,8,-743,-113,-735,0,3384,9.801562327,11.7544704,-1.952908074,0.074043908,-6.876827959,-6.802784051
50,2,3,17,101,Illinois,Lawrence County,16833,16903,15467,-198,143,220,-77,-1,-120,18,-121,0,2419,9.186688937,14.1333676,-4.946678659,-0.06424258,-7.709109598,-7.773352178
50,2,3,17,103,Illinois,Lee County,36031,36034,33647,-414,326,428,-102,0,-311,-79,-311,-1,3033,9.629585869,12.64252378,-3.01293791,0,-9.186506764,-9.186506764
50,2,3,17,105,Illinois,Livingston County,38950,38951,35414,-143,427,389,38,4,-185,-80,-181,0,2310,12.03308394,10.96222401,1.070859929,0.112722098,-5.213397021,-5.100674924
50,2,3,17,107,Illinois,Logan County,30305,30305,28383,-250,287,317,-30,9,-227,-31,-218,-2,4142,10.06734952,11.1196857,-1.052336186,0.315700856,-7.962677143,-7.646976287
50,2,3,17,109,Illinois,McDonough County,32612,32616,29295,-497,246,308,-62,55,-487,-5,-432,-3,3326,8.32670469,10.42530506,-2.098600369,1.861661618,-16.48416741,-14.6225058
50,2,3,17,111,Illinois,McHenry County,308760,308886,305888,-1551,2957,2389,568,-28,-2092,-142,-2120,1,1648,9.642490874,7.790297835,1.852193039,-0.091305291,-6.821809573,-6.913114864
50,2,3,17,113,Illinois,McLean County,169572,169578,171256,-16,1752,1318,434,323,-781,53,-458,8,10506,10.22982063,7.695721226,2.534099402,1.885977205,-4.560211136,-2.674233931
50,2,3,17,115,Illinois,Macon County,110768,110777,103015,-997,1234,1245,-11,20,-1003,-97,-983,-3,4009,11.92115038,12.02741671,-0.106266332,0.193211514,-9.689557401,-9.496345887
50,2,3,17,117,Illinois,Macoupin County,47765,47764,44567,-512,451,603,-152,4,-363,53,-359,-1,863,10.06179863,13.4529148,-3.391116168,0.089239899,-8.098520849,-8.00928095
50,2,3,17,119,Illinois,Madison County,269282,269296,262635,-974,2754,3027,-273,41,-754,-114,-713,12,3950,10.46662765,11.50416917,-1.037541521,0.155821254,-2.865590867,-2.709769613
50,2,3,17,121,Illinois,Marion County,39437,39437,37045,-264,455,418,37,10,-311,30,-301,0,759,12.23874977,11.24351077,0.995238992,0.268983511,-8.365387202,-8.09640369
50,2,3,17,123,Illinois,Marshall County,12640,12647,11309,-154,122,139,-17,1,-138,-10,-137,0,255,10.71491305,12.20797471,-1.493061655,0.087827156,-12.12014755,-12.03232039
50,2,3,17,125,Illinois,Mason County,14666,14666,13173,-214,127,178,-51,0,-163,-28,-163,0,206,9.563253012,13.40361446,-3.840361446,0,-12.27409639,-12.27409639
50,2,3,17,127,Illinois,Massac County,15429,15429,13636,-136,136,182,-46,0,-90,-11,-90,0,292,9.924109749,13.28079393,-3.35668418,0,-6.567425569,-6.567425569
50,2,3,17,129,Illinois,Menard County,12705,12705,12068,-130,104,148,-44,0,-87,-7,-87,1,154,8.571664057,12.19813731,-3.626473255,0,-7.170526663,-7.170526663
50,2,3,17,131,Illinois,Mercer County,16434,16436,15225,-265,139,179,-40,2,-227,-4,-225,0,185,9.050952303,11.65554289,-2.604590591,0.13022953,-14.7810516,-14.65082207
50,2,3,17,133,Illinois,Monroe County,32957,33006,34739,1,383,348,35,4,-38,15,-34,0,343,11.02523137,10.0177037,1.007527671,0.11514602,-1.093887186,-0.978741166
50,2,3,17,135,Illinois,Montgomery County,30104,30103,28045,-356,287,391,-104,0,-252,-13,-252,0,2451,10.16901109,13.85394891,-3.684937817,0,-8.928887787,-8.928887787
50,2,3,17,137,Illinois,Morgan County,35547,35542,33400,-279,318,386,-68,29,-241,-32,-212,1,3328,9.481357802,11.50881796,-2.027460159,0.864652127,-7.185557328,-6.320905201
50,2,3,17,139,Illinois,Moultrie County,14846,14856,14347,-117,160,152,8,2,-126,21,-124,-1,395,11.1068689,10.55152546,0.555343445,0.138835861,-8.746659262,-8.607823401
50,2,3,17,141,Illinois,Ogle County,53497,53494,50306,-354,526,520,6,14,-374,-74,-360,0,526,10.41934909,10.3004972,0.118851891,0.277321078,-7.408434523,-7.131113444
50,2,3,17,143,Illinois,Peoria County,186494,186496,177652,-1707,2411,1920,491,187,-2374,-482,-2187,-11,4811,13.50658663,10.75597111,2.750615527,1.047586769,-13.29931011,-12.25172334
50,2,3,17,145,Illinois,Perry County,22350,22346,20664,-271,173,244,-71,6,-205,-1,-199,-1,2472,8.317507632,11.73105123,-3.413543595,0.288468473,-9.856006154,-9.567537681
50,2,3,17,147,Illinois,Piatt County,16729,16727,16355,-36,180,189,-9,-1,-25,-8,-26,-1,72,10.99370916,11.54339461,-0.549685458,-0.061076162,-1.526904049,-1.587980211
50,2,3,17,149,Illinois,Pike County,16430,16432,15239,-335,203,187,16,0,-349,-14,-349,-2,488,13.17625678,12.13773407,1.038522702,0,-22.65277643,-22.65277643
50,2,3,17,151,Illinois,Pope County,4470,4478,4142,-34,27,35,-8,0,-27,2,-27,1,272,6.491945179,8.415484492,-1.923539312,0,-6.491945179,-6.491945179
50,2,3,17,153,Illinois,Pulaski County,6161,6165,5201,-108,42,67,-25,2,-84,-8,-82,-1,21,7.992388202,12.74976213,-4.75737393,0.380589914,-15.9847764,-15.60418649
50,2,3,17,155,Illinois,Putnam County,6006,6008,5716,-29,37,65,-28,1,-3,-1,-2,1,2,6.456679173,11.34281476,-4.88613559,0.174504843,-0.523514528,-0.349009685
50,2,3,17,157,Illinois,Randolph County,33476,33427,31351,-374,292,422,-130,12,-256,-42,-244,0,4313,9.258672078,13.38068362,-4.122011542,0.380493373,-8.117191959,-7.736698586
50,2,3,17,159,Illinois,Richland County,16233,16233,15507,-12,165,196,-31,1,19,-13,20,-1,364,10.63624057,12.63456456,-1.998323986,0.064462064,1.224779217,1.289241282
50,2,3,17,161,Illinois,Rock Island County,147546,147542,140907,-868,1686,1536,150,181,-1199,-101,-1018,0,4586,11.92859821,10.86733503,1.061263186,1.280590911,-8.483030402,-7.20243949
50,2,3,17,163,Illinois,St. Clair County,270056,270075,258046,-1843,2985,2926,59,82,-1984,-13,-1902,0,4561,11.52654291,11.29871509,0.227827816,0.31664205,-7.661193007,-7.344550957
50,2,3,17,165,Illinois,Saline County,24913,24913,23182,-358,270,343,-73,0,-284,34,-284,-1,883,11.55772441,14.68259064,-3.12486623,0,-12.15701383,-12.15701383
50,2,3,17,167,Illinois,Sangamon County,197465,197463,193882,-1000,2166,2315,-149,139,-992,193,-853,2,4017,11.14300707,11.90953895,-0.766531881,0.715086788,-5.103353191,-4.388266403
