state,county,date,cases,deaths,CENSUS2010POP,Population,NPOPCHG_2020,BIRTHS2020,DEATHS2020,NATURALINC2020,INTERNATIONALMIG2020,DOMESTICMIG2020,NETMIG2020,RESIDUAL2020,GQESTIMATES2020,RBIRTH2020,RDEATH2020,RNATURALINC2020,RINTERNATIONALMIG2020,RDOMESTICMIG2020,RNETMIG2020,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Metro_2013,Civilian_labor_force_2020,Employed_2020,Unemployed_2020,Unemployment_rate_2020,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,Donald.Trump,Right_Joe.Biden,Sum_total_votes,Trump.ratio,Biden.ratio
Montana,Deer Lodge,8/31/2021,1273,22,9298,9204,-3,73,129,-56,0,55,55,-2,852,7.930041823,14.01336158,-6.083319754,0,5.974689045,5.974689045,7,9,0,"5,035","4,779",256,5.1,"41,780",73,2186,2562,4891,0.446943365,0.52381926
Montana,Fallon,8/31/2021,360,3,2890,2826,-52,29,29,0,2,-53,-51,-1,34,10.16830295,10.16830295,0,0.701262272,-18.58345021,-17.88218794,9,12,0,"1,648","1,582",66,4,"65,651",114.7,1375,172,1575,0.873015873,0.109206349
Montana,Fergus,8/31/2021,1266,31,11586,11104,72,109,143,-34,11,97,108,-2,465,9.848211059,12.92013011,-3.071919046,0.993856162,8.764004337,9.757860499,7,11,0,"5,844","5,578",266,4.6,"48,703",85.1,4869,1496,6531,0.74552136,0.229061399
Montana,Flathead,8/31/2021,14706,125,90928,105851,1971,1114,1004,110,29,1842,1871,-10,992,10.62313154,9.574168816,1.048962719,0.276544717,17.56535753,17.84190225,5,8,0,"49,357","45,499","3,858",7.8,"61,334",107.1,38321,20274,60258,0.635948754,0.336453251
Montana,Gallatin,8/31/2021,15973,64,89513,116806,2334,1130,681,449,223,1664,1887,-2,3273,9.771789794,5.889016681,3.882773113,1.928415154,14.38960904,16.3180242,5,8,0,"70,434","66,898","3,536",5,"73,731",128.8,31696,37044,71507,0.443257303,0.518047184
Montana,Garfield,8/31/2021,101,3,1206,1268,-4,15,12,3,0,-7,-7,0,0,11.81102362,9.448818898,2.362204724,0,-5.511811024,-5.511811024,9,12,0,741,721,20,2.7,"43,106",75.3,764,41,813,0.939729397,0.050430504
Montana,Glacier,8/31/2021,1643,45,13399,13594,-107,206,152,54,5,-167,-162,1,690,15.09433962,11.13757098,3.956768639,0.366367467,-12.23667338,-11.87030592,7,11,0,"5,443","4,907",536,9.8,"41,808",73,1884,3610,5639,0.334101791,0.64018443
Montana,Golden Valley,8/31/2021,61,2,884,827,0,5,2,3,0,-3,-3,0,89,6.045949214,2.418379686,3.627569528,0,-3.627569528,-3.627569528,3,2,1,363,346,17,4.7,"40,469",70.7,414,78,503,0.82306163,0.155069583
Montana,Granite,8/31/2021,256,2,3079,3317,-18,16,35,-19,1,0,1,0,40,4.810583283,10.52315093,-5.712567649,0.300661455,0,0.300661455,8,7,0,"1,606","1,475",131,8.2,"49,646",86.7,1419,638,2102,0.675071361,0.303520457
Montana,Hill,8/31/2021,2268,47,16096,16358,-136,288,176,112,16,-262,-246,-2,593,17.53317911,10.71472057,6.818458541,0.974065506,-15.95032266,-14.97625715,7,11,0,"7,608","7,229",379,5,"51,881",90.6,3957,2981,7182,0.550960735,0.415065441
Montana,Jefferson,8/31/2021,1207,9,11406,12360,149,82,152,-70,0,221,221,-2,230,6.674535021,12.37230882,-5.697773798,0,17.98868585,17.98868585,9,8,0,"5,789","5,492",297,5.1,"70,929",123.9,5345,2625,8191,0.652545477,0.320473691
Montana,Judith Basin,8/31/2021,106,1,2072,1994,-16,19,19,0,0,-15,-15,-1,0,9.490509491,9.490509491,0,0,-7.492507493,-7.492507493,8,7,0,987,939,48,4.9,"49,401",86.3,1040,275,1344,0.773809524,0.204613095
Montana,Lake,8/31/2021,2461,42,28746,30986,400,299,370,-71,19,455,474,-3,584,9.712206847,12.01844995,-2.306243098,0.617163646,14.7794452,15.39660885,6,6,0,"13,659","12,815",844,6.2,"49,019",85.6,9322,6916,16626,0.560688079,0.415974979
Montana,Lewis and Clark,8/31/2021,7783,94,63395,70229,651,727,711,16,42,596,638,-3,1958,10.4000515,10.17116453,0.228886966,0.600828285,8.526039469,9.126867753,5,8,0,"36,479","34,666","1,813",5,"66,075",115.4,21409,19743,42485,0.50391903,0.46470519
Montana,Liberty,8/31/2021,157,1,2339,2369,-17,26,24,2,0,-19,-19,0,403,10.93585699,10.09463722,0.841219769,0,-7.991587802,-7.991587802,9,12,0,969,942,27,2.8,"41,240",72,821,249,1083,0.758079409,0.229916898
Montana,Lincoln,8/31/2021,2014,32,19687,20343,244,176,311,-135,29,352,381,-2,209,8.703822759,15.38005044,-6.676227684,1.434152614,17.40764552,18.84179813,7,9,0,"8,097","7,278",819,10.1,"43,669",76.3,8672,2835,11747,0.738231038,0.241338214
Montana,Madison,8/31/2021,874,8,7691,8959,210,78,82,-4,21,194,215,-1,163,8.809577592,9.261350802,-0.45177321,2.371809352,21.91100068,24.28281003,9,10,0,"4,551","4,319",232,5.1,"56,579",98.8,4191,1771,6113,0.685588091,0.289710453
Montana,McCone,8/31/2021,200,2,1734,1648,-1,14,18,-4,0,3,3,0,19,8.492569002,10.91901729,-2.426448286,0,1.819836215,1.819836215,9,12,0,961,933,28,2.9,"48,551",84.8,956,155,1128,0.84751773,0.137411348
Montana,Meagher,8/31/2021,166,7,1891,1831,-10,19,23,-4,3,-10,-7,1,174,10.34858388,12.52723312,-2.178649237,1.633986928,-5.446623094,-3.812636166,9,10,0,966,921,45,4.7,"43,946",76.8,833,258,1110,0.75045045,0.232432432
Montana,Mineral,8/31/2021,426,9,4223,4544,122,43,58,-15,-1,140,139,-2,22,9.591791211,12.93776489,-3.345973678,-0.223064912,31.22908767,31.00602275,8,7,0,"1,778","1,597",181,10.2,"43,928",76.7,1828,686,2563,0.713226687,0.267655092
Montana,Missoula,8/31/2021,10867,107,109299,121630,1564,1057,973,84,237,1242,1479,1,3644,8.74652456,8.051436515,0.695088045,1.961141268,10.27737323,12.2385145,3,2,1,"64,123","60,106","4,017",6.3,"57,279",100.1,26347,43357,71986,0.366001723,0.602297669
Montana,Musselshell,8/31/2021,398,14,4538,4669,43,45,73,-28,0,71,71,0,52,9.682625067,15.70736955,-6.024744486,0,15.27703066,15.27703066,8,7,0,"2,328","2,185",143,6.1,"48,290",84.4,2423,413,2881,0.841027421,0.143353002
Montana,Park,8/31/2021,1639,24,15636,16760,148,157,181,-24,4,169,173,-1,108,9.409085461,10.847417,-1.438331535,0.239721923,10.12825123,10.36797315,7,9,0,"8,938","8,273",665,7.4,"51,740",90.4,6025,5280,11618,0.51859184,0.454467206
Montana,Petroleum,8/31/2021,14,1,494,500,3,2,6,-4,0,7,7,0,0,4.012036108,12.03610833,-8.024072217,0,14.04212638,14.04212638,9,12,0,264,255,9,3.4,"42,081",73.5,298,39,351,0.849002849,0.111111111
Montana,Phillips,8/31/2021,573,16,4253,3919,-36,44,45,-1,0,-34,-34,-1,127,11.17602235,11.43002286,-0.254000508,0,-8.636017272,-8.636017272,9,12,0,"1,891","1,798",93,4.9,"47,679",83.3,1936,416,2386,0.811399832,0.174350377
Montana,Pondera,8/31/2021,563,3,6153,5782,-76,55,61,-6,8,-77,-69,-1,645,9.450171821,10.48109966,-1.030927835,1.374570447,-13.23024055,-11.8556701,7,11,0,"2,685","2,553",132,4.9,"48,542",84.8,2031,903,2995,0.678130217,0.301502504
Montana,Powder River,8/31/2021,174,8,1743,1681,-7,18,16,2,0,-9,-9,0,35,10.6856634,9.498367468,1.187295934,0,-5.342831701,-5.342831701,9,12,0,976,946,30,3.1,"47,843",83.6,970,154,1136,0.853873239,0.13556338
Montana,Powell,8/31/2021,1054,13,7027,6817,-37,52,91,-39,1,2,3,-1,1699,7.607344013,13.31285202,-5.70550801,0.146295077,0.292590154,0.438885232,6,6,0,"2,956","2,819",137,4.6,"49,387",86.3,2355,752,3195,0.737089202,0.235367762
Montana,Prairie,8/31/2021,142,2,1179,1067,3,19,9,10,0,-7,-7,0,21,17.83200375,8.44673862,9.385265134,0,-6.569685594,-6.569685594,9,12,0,471,439,32,6.8,"46,663",81.5,603,126,744,0.810483871,0.169354839
Montana,Ravalli,8/31/2021,3613,52,40212,45002,853,393,529,-136,28,967,995,-6,478,8.816502339,11.86750569,-3.051003354,0.628147749,21.6935312,22.32167895,6,6,0,"20,684","19,493","1,191",5.8,"57,209",99.9,19114,8763,28507,0.670501982,0.307398183
Montana,Richland,8/31/2021,1349,18,9746,11043,100,152,85,67,-2,36,34,-1,34,13.82698081,7.732193214,6.094787592,-0.181933958,3.274811244,3.092877286,7,9,0,"5,938","5,556",382,6.4,"69,095",120.7,4800,875,5798,0.82787168,0.150914108
Montana,Roosevelt,8/31/2021,1742,55,10425,10964,-63,205,179,26,8,-97,-89,0,186,18.64399072,16.27938702,2.364603702,0.72757037,-8.821790733,-8.094220363,7,9,0,"4,451","4,185",266,6,"38,409",67.1,1996,1910,4028,0.495531281,0.474180735
Montana,Rosebud,8/31/2021,1306,50,9233,8836,-119,118,107,11,11,-140,-129,-1,65,13.26513406,12.02855376,1.236580293,1.236580293,-15.73829464,-14.50171435,9,12,0,"3,742","3,530",212,5.7,"58,139",101.6,2486,1199,3784,0.656976744,0.316860465
Montana,Sanders,8/31/2021,784,16,11413,12157,211,98,148,-50,1,262,263,-2,188,8.13176783,12.28062897,-4.148861138,0.082977223,21.74003236,21.82300958,8,7,0,"5,086","4,691",395,7.8,"45,193",78.9,5660,1820,7652,0.739675902,0.237846315
Montana,Sheridan,8/31/2021,442,5,3384,3261,-57,37,50,-13,0,-44,-44,0,85,11.24791002,15.1998784,-3.951968384,0,-13.37589299,-13.37589299,9,12,0,"1,769","1,684",85,4.8,"51,111",89.3,1403,574,2030,0.691133005,0.282758621
Montana,Silver Bow,8/31/2021,4463,90,34200,35180,279,369,448,-79,59,301,360,-2,999,10.53067165,12.78520569,-2.254534039,1.683765928,8.590060073,10.273826,5,8,0,"17,295","16,153","1,142",6.6,"49,249",86,7745,10392,18827,0.411377277,0.55197323
Montana,Stillwater,8/31/2021,825,16,9117,9888,217,92,89,3,8,207,215,-1,112,9.407433918,9.100669768,0.30676415,0.818037732,21.16672632,21.98476405,8,7,0,"5,332","5,062",270,5.1,"68,186",119.1,4462,1156,5741,0.777216513,0.201358648
Montana,Sweet Grass,8/31/2021,418,7,3651,3684,-33,27,40,-13,0,-20,-20,0,45,7.296311309,10.80935009,-3.513038779,0,-5.404675044,-5.404675044,9,12,0,"1,861","1,794",67,3.6,"55,259",96.5,1840,549,2446,0.752248569,0.224448078
Montana,Teton,8/31/2021,586,6,6073,6249,99,73,70,3,13,82,95,1,461,11.77514316,11.29123316,0.483909993,2.096943302,13.22687314,15.32381644,8,7,0,"2,765","2,644",121,4.4,"54,458",95.1,2608,1007,3695,0.705818674,0.272530447
Montana,Toole,8/31/2021,811,11,5324,4686,-23,55,50,5,0,-28,-28,0,668,11.70835551,10.64395955,1.064395955,0,-5.96061735,-5.96061735,7,11,0,"2,141","2,034",107,5,"49,448",86.4,1596,467,2123,0.751766368,0.219971738
Montana,Treasure,8/31/2021,57,1,718,695,-2,18,3,15,0,-16,-16,-1,0,25.86206897,4.310344828,21.55172414,0,-22.98850575,-22.98850575,8,7,0,338,326,12,3.6,"51,754",90.4,373,78,460,0.810869565,0.169565217
Montana,Valley,8/31/2021,943,18,7369,7359,-31,88,62,26,3,-60,-57,0,126,11.93301241,8.407349651,3.525662757,0.406807241,-8.136144823,-7.729337582,7,11,0,"4,056","3,880",176,4.3,"51,869",90.6,3135,1030,4272,0.733848315,0.241104869
Montana,Wheatland,8/31/2021,194,9,2168,2157,55,22,23,-1,0,57,57,-1,147,10.33106363,10.80065743,-0.469593801,0,26.76684668,26.76684668,9,12,0,754,699,55,7.3,"42,059",73.5,823,225,1068,0.770599251,0.210674157
Montana,Wibaux,8/31/2021,129,6,1017,939,-15,6,7,-1,0,-13,-13,-1,24,6.339144216,7.395668252,-1.056524036,0,-13.73481247,-13.73481247,9,12,0,454,431,23,5.1,"51,145",89.3,516,77,598,0.862876254,0.128762542
Montana,Yellowstone,8/31/2021,20304,295,147972,162990,1641,1790,1609,181,141,1319,1460,0,3696,11.03783387,9.921717709,1.116116162,0.869460657,8.133465294,9.002925951,3,2,1,"83,203","78,676","4,527",5.4,"61,435",107.3,50772,30679,83821,0.60571933,0.366006132
Nebraska,Adams,8/31/2021,3216,54,31364,31321,12,391,330,61,54,-102,-48,-1,1261,12.48602906,10.53808079,1.947948268,1.724413221,-3.257224972,-1.532811752,4,5,0,"16,839","16,169",670,4,"55,182",87.2,10085,4213,14653,0.688254965,0.287517914
Nebraska,Antelope,8/31/2021,622,8,6685,6264,-53,82,54,28,3,-83,-80,-1,53,13.03552977,8.584373261,4.451156506,0.476909626,-13.19449964,-12.71759002,9,10,0,"3,909","3,821",88,2.3,"50,771",80.2,3093,452,3583,0.863243092,0.12615127
Nebraska,Arthur,8/31/2021,24,1,460,466,-2,6,1,5,0,-8,-8,1,0,12.84796574,2.141327623,10.70663812,0,-17.13062099,-17.13062099,9,10,0,231,219,12,5.2,"46,417",73.3,260,21,285,0.912280702,0.073684211
Nebraska,Banner,8/31/2021,30,0,690,786,29,9,1,8,1,20,21,0,0,11.66558652,1.29617628,10.36941024,1.29617628,25.9235256,27.21970188,9,8,0,380,370,10,2.6,"54,706",86.4,362,43,411,0.880778589,0.104622871
Nebraska,Blaine,8/31/2021,26,0,478,457,2,6,9,-3,0,4,4,1,0,13.15789474,19.73684211,-6.578947368,0,8.771929825,8.771929825,9,10,0,255,246,9,3.5,"45,411",71.8,280,35,317,0.883280757,0.110410095
Nebraska,Boone,8/31/2021,585,4,5505,5096,-80,70,64,6,2,-86,-84,-2,98,13.62928349,12.46105919,1.168224299,0.3894081,-16.74454829,-16.35514019,9,10,0,"2,937","2,864",73,2.5,"58,204",92,2653,499,3226,0.822380657,0.154680719
Nebraska,Box Butte,8/31/2021,982,11,11308,10696,-90,129,109,20,4,-112,-108,-2,126,12.01005493,10.14803091,1.86202402,0.372404804,-10.42733451,-10.05492971,7,11,0,"5,405","5,148",257,4.8,"61,522",97.2,4002,1051,5200,0.769615385,0.202115385
Nebraska,Boyd,8/31/2021,207,3,2099,1860,-34,12,28,-16,1,-19,-18,0,28,6.393180607,14.91742142,-8.52424081,0.532765051,-10.12253596,-9.589770911,9,12,0,"1,057","1,027",30,2.8,"46,548",73.5,1010,135,1155,0.874458874,0.116883117
Nebraska,Brown,8/31/2021,282,4,3145,2981,15,33,33,0,3,12,15,0,26,11.09803262,11.09803262,0,1.008912057,4.035648226,5.044560283,9,12,0,"1,397","1,359",38,2.7,"48,843",77.2,1470,191,1684,0.872921615,0.113420428
Nebraska,Buffalo,8/31/2021,6004,57,46102,50114,291,609,413,196,26,66,92,3,2156,12.18767824,8.265207081,3.922471157,0.520327807,1.320832124,1.841159931,4,5,0,"27,519","26,430","1,089",4,"64,759",102.3,16640,6350,23711,0.701783982,0.26780819
Nebraska,Burt,8/31/2021,671,12,6858,6477,-17,63,100,-37,0,21,21,-1,127,9.713977334,15.41901164,-5.705034307,0,3.237992445,3.237992445,8,7,0,"3,556","3,419",137,3.9,"54,554",86.2,2580,1063,3739,0.690024071,0.284300615
Nebraska,Butler,8/31/2021,864,12,8395,7960,-30,100,99,1,1,-31,-30,-1,166,12.53918495,12.4137931,0.12539185,0.12539185,-3.887147335,-3.761755486,6,6,0,"4,589","4,433",156,3.4,"63,310",100,3542,873,4518,0.78397521,0.193227092
Nebraska,Cass,8/31/2021,2871,17,25241,26232,46,251,243,8,7,31,38,0,253,9.57686291,9.271624251,0.305238659,0.267083826,1.182799802,1.449883628,2,2,1,"13,432","12,851",581,4.3,"72,915",115.2,10121,4737,15326,0.660381052,0.309082605
Nebraska,Cedar,8/31/2021,956,11,8852,8414,-6,112,101,11,1,-16,-15,-2,137,13.30640371,11.99952477,1.306878936,0.118807176,-1.900914815,-1.782107639,9,10,0,"4,506","4,384",122,2.7,"60,400",95.4,4174,725,5015,0.832303091,0.144566301
Nebraska,Chase,8/31/2021,477,5,3966,3840,-61,49,56,-7,8,-63,-55,1,69,12.65986307,14.46841493,-1.808551867,2.066916419,-16.2769668,-14.21005038,9,12,0,"2,285","2,244",41,1.8,"57,656",91.1,1740,226,2000,0.87,0.113
Nebraska,Cherry,8/31/2021,439,8,5713,5781,24,76,57,19,5,0,5,0,38,13.17386029,9.880395216,3.293465072,0.866701335,0,0.866701335,7,11,0,"3,334","3,253",81,2.4,"50,677",80.1,2844,373,3269,0.869990823,0.114102172
Nebraska,Cheyenne,8/31/2021,983,19,9998,9111,100,106,85,21,2,78,80,-1,70,11.69848803,9.380863039,2.317624986,0.220726189,8.608321377,8.829047567,7,11,0,"4,224","4,038",186,4.4,"56,229",88.8,3813,855,4776,0.798366834,0.179020101
Nebraska,Clay,8/31/2021,784,17,6542,6216,-3,76,73,3,1,-6,-5,-1,72,12.22356253,11.74105348,0.482509047,0.160836349,-0.965018094,-0.804181745,8,7,0,"3,256","3,152",104,3.2,"63,829",100.9,2848,632,3570,0.797759104,0.177030812
Nebraska,Colfax,8/31/2021,1594,21,10515,10587,-90,190,74,116,84,-288,-204,-2,51,17.87057938,6.960120391,10.91045899,7.900677201,-27.08803612,-19.18735892,7,9,0,"5,620","5,457",163,2.9,"62,472",98.7,2636,1025,3726,0.707461084,0.275093935
Nebraska,Cuming,8/31/2021,1056,15,9139,8798,-20,116,110,6,-2,-25,-27,1,93,13.1698456,12.48864669,0.68119891,-0.227066303,-2.838328792,-3.065395095,7,9,0,"4,830","4,708",122,2.5,"59,505",94,3507,870,4459,0.786499215,0.195111011
Nebraska,Custer,8/31/2021,907,19,10939,10626,-170,125,114,11,1,-180,-179,-2,117,11.67024554,10.64326393,1.026981608,0.093361964,-16.80515358,-16.71179162,7,9,0,"6,348","6,174",174,2.7,"51,004",80.6,5090,786,6010,0.846921797,0.13078203
Nebraska,Dakota,8/31/2021,4278,82,21006,20070,-30,342,136,206,18,-254,-236,0,253,17.02763256,6.771222305,10.25641026,0.896191188,-12.64625342,-11.75006224,3,2,1,"10,598","10,089",509,4.8,"61,010",96.4,3926,2744,6817,0.575913158,0.402523104
Nebraska,Dawes,8/31/2021,773,20,9182,8361,-196,78,86,-8,2,-190,-188,0,978,9.220948103,10.16668637,-0.945738267,0.236434567,-22.46128384,-22.22484927,7,11,0,"4,952","4,812",140,2.8,"46,377",73.3,2931,1082,4151,0.706094917,0.260660082
Nebraska,Dawson,8/31/2021,2989,31,24326,23510,-61,396,217,179,84,-324,-240,0,296,16.8220726,9.218155944,7.603916654,3.56831843,-13.76351394,-10.19519551,7,8,0,"13,302","12,846",456,3.4,"56,839",89.8,6524,2497,9191,0.709824829,0.271678816
Nebraska,Deuel,8/31/2021,117,2,1941,1793,-23,18,15,3,1,-28,-27,1,0,9.975062344,8.312551953,1.662510391,0.55417013,-15.51676365,-14.96259352,9,12,0,956,927,29,3,"48,793",77.1,871,141,1034,0.842359768,0.136363636
Nebraska,Dixon,8/31/2021,698,9,6000,5596,-40,68,53,15,9,-63,-54,-1,74,12.10826211,9.437321937,2.670940171,1.602564103,-11.21794872,-9.615384615,3,2,1,"2,945","2,850",95,3.2,"57,324",90.6,2335,651,3094,0.75468649,0.21040724
Nebraska,Dodge,8/31/2021,5023,83,36691,36222,-222,461,428,33,30,-286,-256,1,1068,12.6881898,11.77992459,0.908265213,0.825695649,-7.87163185,-7.045936201,4,5,0,"20,100","19,391",709,3.5,"60,853",96.1,10984,5544,16938,0.648482702,0.327311371
Nebraska,Douglas,8/31/2021,78170,750,517110,574332,3472,8194,4329,3865,671,-1100,-429,36,12040,14.31026413,7.560304298,6.749959832,1.171855898,-1.921075243,-0.749219345,2,2,1,"300,140","284,846","15,294",5.1,"67,264",106.3,119159,150350,276540,0.430892457,0.54368265
Nebraska,Dundy,8/31/2021,187,4,2008,1671,-15,20,25,-5,0,-10,-10,0,27,11.91540066,14.89425082,-2.978850164,0,-5.957700328,-5.957700328,9,12,0,"1,158","1,133",25,2.2,"45,446",71.8,883,105,1003,0.880358923,0.104685942
Nebraska,Fillmore,8/31/2021,507,13,5890,5519,35,59,80,-21,0,56,56,0,194,10.72434791,14.54148869,-3.81714078,0,10.17904208,10.17904208,8,7,0,"3,154","3,067",87,2.8,"60,440",95.5,2359,693,3148,0.749364676,0.220139771
Nebraska,Franklin,8/31/2021,266,4,3225,2940,-5,36,36,0,0,-4,-4,-1,23,12.23449448,12.23449448,0,0,-1.359388275,-1.359388275,9,10,0,"1,473","1,422",51,3.5,"49,659",78.5,1437,276,1728,0.831597222,0.159722222
Nebraska,Frontier,8/31/2021,157,1,2756,2587,-44,27,16,11,0,-53,-53,-2,113,10.34879264,6.132617861,4.21617478,0,-20.31429667,-20.31429667,9,10,0,"1,539","1,494",45,2.9,"55,712",88,1229,189,1446,0.849930844,0.130705394
Nebraska,Furnas,8/31/2021,482,5,4959,4653,-37,62,48,14,0,-50,-50,-1,60,13.27196832,10.27507225,2.996896072,0,-10.70320026,-10.70320026,9,12,0,"2,593","2,521",72,2.8,"50,705",80.1,2163,399,2602,0.831283628,0.153343582
Nebraska,Gage,8/31/2021,2155,20,22311,21431,-111,209,278,-69,5,-48,-43,1,536,9.727037908,12.93835664,-3.211318735,0.232704256,-2.233960859,-2.001256603,6,5,0,"10,872","10,438",434,4,"56,817",89.8,7445,3385,11119,0.669574602,0.304433852
Nebraska,Garden,8/31/2021,118,1,2057,1847,25,12,29,-17,0,42,42,0,21,6.541291905,15.8081221,-9.266830199,0,22.89452167,22.89452167,9,12,0,"1,061","1,024",37,3.5,"41,158",65,1016,161,1200,0.846666667,0.134166667
Nebraska,Garfield,8/31/2021,156,1,2049,1956,-14,23,27,-4,0,-9,-9,-1,60,11.71676006,13.75445746,-2.037697402,0,-4.584819154,-4.584819154,9,12,0,"1,147","1,124",23,2,"52,707",83.3,933,133,1076,0.867100372,0.123605948
Nebraska,Gosper,8/31/2021,190,5,2044,1986,8,23,23,0,0,10,10,-2,40,11.60443996,11.60443996,0,0,5.045408678,5.045408678,9,8,0,"1,094","1,066",28,2.6,"64,870",102.5,893,215,1121,0.796610169,0.191793042
Nebraska,Grant,8/31/2021,36,4,614,630,-1,6,8,-2,0,1,1,0,3,9.516256939,12.68834259,-3.172085646,0,1.586042823,1.586042823,9,12,0,409,401,8,2,"60,773",96,375,20,402,0.932835821,0.049751244
Nebraska,Greeley,8/31/2021,226,1,2538,2319,-49,26,32,-6,0,-42,-42,-1,57,11.09451675,13.65478984,-2.560273096,0,-17.92191167,-17.92191167,8,7,0,"1,232","1,196",36,2.9,"48,178",76.1,1016,229,1259,0.806989674,0.181890389
Nebraska,Hall,8/31/2021,7926,120,58607,61028,-426,938,550,388,169,-979,-810,-4,820,15.31653631,8.980911481,6.335624827,2.759589164,-15.98602244,-13.22643327,3,2,1,"32,030","30,179","1,851",5.8,"57,371",90.6,16189,7681,24450,0.662126789,0.314151329
Nebraska,Hamilton,8/31/2021,989,19,9124,9237,-48,106,86,20,0,-67,-67,-1,126,11.44584818,9.286254184,2.159593996,0,-7.234639888,-7.234639888,3,2,1,"4,760","4,585",175,3.7,"68,236",107.8,4309,1118,5566,0.774164571,0.200862379
Nebraska,Harlan,8/31/2021,244,0,3423,3311,-61,34,35,-1,0,-60,-60,0,45,10.17507108,10.47433787,-0.299266796,0,-17.95600778,-17.95600778,9,10,0,"1,731","1,681",50,2.9,"53,362",84.3,1615,282,1934,0.835056877,0.145811789
Nebraska,Hayes,8/31/2021,59,0,967,916,5,10,7,3,1,1,2,0,0,10.9469075,7.662835249,3.28407225,1.09469075,1.09469075,2.1893815,9,10,0,630,616,14,2.2,"46,399",73.3,494,34,536,0.921641791,0.063432836
Nebraska,Hitchcock,8/31/2021,259,5,2908,2773,14,25,42,-17,0,31,31,0,25,9.038322487,15.18438178,-6.146059291,0,11.20751988,11.20751988,9,12,0,"1,304","1,259",45,3.5,"49,451",78.1,1264,175,1470,0.859863946,0.119047619
Nebraska,Holt,8/31/2021,916,15,10435,9956,-128,128,110,18,6,-150,-144,-2,99,12.7744511,10.97804391,1.796407186,0.598802395,-14.97005988,-14.37125749,7,11,0,"5,730","5,590",140,2.4,"54,474",86.1,4769,686,5550,0.859279279,0.123603604
Nebraska,Hooker,8/31/2021,47,3,736,647,-21,5,9,-4,0,-17,-17,0,23,7.604562738,13.68821293,-6.08365019,0,-25.85551331,-25.85551331,9,12,0,412,401,11,2.7,"50,093",79.1,376,59,442,0.850678733,0.133484163
Nebraska,Howard,8/31/2021,594,10,6274,6488,65,78,79,-1,1,65,66,0,66,12.08272016,12.23762683,-0.154906669,0.154906669,10.06893347,10.22384014,3,2,1,"3,340","3,193",147,4.4,"56,881",89.9,2786,648,3511,0.793506124,0.184562803
Nebraska,Jefferson,8/31/2021,662,3,7547,7099,79,84,95,-11,2,89,91,-1,99,11.89885969,13.4570437,-1.558184007,0.283306183,12.60712515,12.89043133,7,9,0,"4,193","4,078",115,2.7,"56,740",89.7,2616,1016,3730,0.701340483,0.272386059
Nebraska,Johnson,8/31/2021,656,10,5217,5057,7,35,58,-23,2,28,30,0,1056,6.925892946,11.47719402,-4.551301078,0.395765311,5.540714356,5.936479668,8,7,0,"2,058","1,977",81,3.9,"54,567",86.2,1518,647,2233,0.679802956,0.289744738
Nebraska,Kearney,8/31/2021,657,5,6489,6652,45,79,62,17,9,19,28,0,73,11.91643412,9.35213817,2.56429595,1.357568444,2.865977826,4.223546271,7,8,0,"3,776","3,655",121,3.2,"64,461",101.9,2822,701,3617,0.780204589,0.193807022
Nebraska,Keith,8/31/2021,713,10,8368,7983,-38,82,92,-10,-3,-25,-28,0,30,10.24743814,11.49712572,-1.249687578,-0.374906273,-3.124218945,-3.499125219,7,9,0,"4,547","4,400",147,3.2,"51,478",81.3,3544,763,4369,0.811169604,0.174639506
Nebraska,Keya Paha,8/31/2021,56,0,824,759,-25,5,8,-3,0,-23,-23,1,0,6.4808814,10.36941024,-3.88852884,0,-29.81205444,-29.81205444,9,12,0,597,585,12,2,"46,010",72.7,476,49,530,0.898113208,0.09245283
Nebraska,Kimball,8/31/2021,442,7,3821,3495,-102,34,52,-18,1,-83,-82,-2,50,9.588268472,14.6644106,-5.076142132,0.282007896,-23.40665539,-23.12464749,8,7,0,"1,975","1,905",70,3.5,"52,284",82.6,1563,268,1877,0.832711774,0.142781034
Nebraska,Knox,8/31/2021,1159,13,8701,8304,-33,101,99,2,2,-36,-34,-1,204,12.13869359,11.89832342,0.24037017,0.24037017,-4.326663061,-4.086292891,9,10,0,"4,655","4,517",138,3,"53,676",84.8,3721,905,4708,0.790356839,0.192225998
Nebraska,Lancaster,8/31/2021,35516,270,285407,320650,2247,3796,2313,1483,358,380,738,26,15272,11.8800788,7.238836216,4.641242589,1.120407854,1.189259733,2.309667586,2,2,1,"177,006","169,507","7,499",4.2,"61,383",97,70092,82293,157215,0.445835321,0.52344242
Nebraska,Lincoln,8/31/2021,4176,80,36288,34347,-509,400,404,-4,9,-512,-503,-2,508,11.56019248,11.6757944,-0.115601925,0.260104331,-14.79704637,-14.53694204,5,8,0,"18,367","17,645",722,3.9,"60,924",96.3,13071,3692,17163,0.761580143,0.215113908
